tconst	averageRating	numVotes
tt0016246	6.9	32
tt0016251	6.3	89
tt0016258	7.1	303
tt0016259	6.7	11
tt0016268	7.6	44
tt0016276	6.5	231
tt0016283	7.2	42
tt0016284	6.8	13
tt0016286	6.3	22
tt0016288	6.4	151
tt0016294	6.7	112
tt0016295	6.5	8
tt0016300	5.2	12
tt0016301	7.4	17
tt0016305	6.1	10
tt0016307	7.3	7
tt0016308	6.7	457
tt0016309	3.1	112
tt0016310	6.8	289
tt0016323	5.9	13
tt0016324	3.9	10
tt0016325	6.5	40
tt0016328	6.2	9
tt0016332	7.9	8238
tt0016334	7.2	17
tt0016338	6.1	109
tt0016341	5.7	7
tt0016343	5.0	8
tt0016345	6.9	9
tt0016346	7.7	70
tt0016351	6.0	11
tt0016358	1.9	77
tt0016359	5.9	81
tt0016361	7.1	74
tt0016364	5.3	31
tt0016367	5.9	20
tt0016368	6.8	8
tt0016373	5.5	44
tt0016374	4.9	10
tt0016375	5.8	121
tt0016377	4.1	107
tt0016382	7.0	9
tt0016384	6.1	50
tt0016390	7.4	91
tt0016392	6.4	163
tt0016394	6.5	793
tt0016395	7.2	216
tt0016398	6.0	6
tt0016399	5.4	21
tt0016403	6.7	15
tt0016409	6.6	23
tt0016417	4.4	28
tt0016420	6.2	12
tt0016421	5.8	5
tt0016424	6.0	6
tt0016430	5.6	14
tt0016438	6.6	15
tt0016439	7.0	28
tt0016446	7.4	55
tt0016449	5.8	9
tt0016453	5.9	8
tt0016461	6.5	506
tt0016462	6.1	8
tt0016463	5.1	16
tt0016467	5.8	11
tt0016468	5.3	10
tt0016469	7.0	81
tt0016471	6.6	70
tt0016473	7.2	1525
tt0016478	6.7	26
tt0016480	6.8	274
tt0016481	7.4	850
tt0016487	7.1	50
tt0016491	7.7	667
tt0016493	6.7	143
tt0016497	6.9	11
tt0016499	6.5	24
tt0016500	6.3	15
tt0016507	5.7	7
tt0016515	5.2	8
tt0016518	6.4	8
tt0016521	7.1	19
tt0016523	6.3	9
tt0016524	5.6	27
tt0016526	7.4	51
tt0016530	6.3	12
tt0016532	5.8	6
tt0016533	5.0	6
tt0016534	6.8	37
tt0016535	1.0	8
tt0016541	7.2	41
tt0016544	5.1	1351
tt0016545	5.8	219
tt0016548	6.9	108
tt0016550	6.4	55
tt0016553	6.6	7
tt0016558	6.3	18
tt0016559	6.9	101
tt0016560	5.5	600
tt0016561	7.1	7
tt0016563	6.6	121
tt0016564	7.2	12
tt0016570	5.3	19
tt0016573	5.0	6
tt0016575	6.2	15
tt0016580	6.0	13
tt0016581	5.8	15
tt0016582	5.5	33
tt0016583	5.0	115
tt0016584	6.0	14
tt0016585	5.3	132
tt0016586	5.0	90
tt0016587	5.2	90
tt0016588	6.1	14
tt0016589	5.3	145
tt0016590	5.5	15
tt0016591	5.2	87
tt0016592	5.5	13
tt0016593	5.4	186
tt0016594	5.3	129
tt0016595	5.5	19
tt0016597	6.2	10
tt0016598	6.3	11
tt0016600	5.3	302
tt0016601	6.4	5
tt0016603	7.6	24
tt0016607	6.6	21
tt0016615	6.0	12
tt0016621	6.3	7
tt0016623	7.0	16
tt0016627	7.0	958
tt0016628	7.3	15
tt0016629	6.6	633
tt0016630	7.1	2421
tt0016632	6.3	129
tt0016634	7.0	311
tt0016638	6.3	26
tt0016639	7.6	34
tt0016640	6.5	314
tt0016641	7.8	6850
tt0016642	7.0	8
tt0016643	6.3	208
tt0016646	5.9	437
tt0016650	6.9	7
tt0016653	5.1	10
tt0016654	7.1	1552
tt0016655	6.8	588
tt0016658	4.6	11
tt0016659	1.7	9
tt0016660	6.5	17
tt0016664	5.5	131
tt0016666	5.2	12
tt0016669	7.3	1391
tt0016672	5.1	416
tt0016676	5.1	12
tt0016677	7.3	9
tt0016679	5.2	10
tt0016685	6.9	7
tt0016689	6.9	8
tt0016690	6.2	1368
tt0016691	6.7	113
tt0016692	6.2	20
tt0016693	6.1	7
tt0016694	6.7	10
tt0016695	6.0	6
tt0016696	7.2	13
tt0016703	6.7	7
tt0016706	7.4	26
tt0016709	6.9	79
tt0016710	5.7	9
tt0016713	2.2	10
tt0016715	6.2	8
tt0016716	4.6	16
tt0016719	5.9	9
tt0016722	4.8	6
tt0016724	6.1	7
tt0016726	6.7	58
tt0016730	6.1	95
tt0016732	6.2	8
tt0016733	7.0	6
tt0016734	7.1	14
tt0016743	6.0	10
tt0016745	7.0	10
tt0016747	6.6	217
tt0016749	5.8	27
tt0016751	7.6	55
tt0016762	6.7	129
tt0016766	4.9	10
tt0016768	5.7	6
tt0016770	6.8	12
tt0016772	4.9	11
tt0016778	6.8	10
tt0016781	5.4	11
tt0016782	5.9	15
tt0016783	6.8	84
tt0016784	5.0	8
tt0016787	7.6	22
tt0016794	5.6	41
tt0016800	7.7	35
tt0016801	6.9	175
tt0016804	7.0	686
tt0016806	7.0	11
tt0016807	6.1	7
tt0016812	7.2	68
tt0016814	6.9	9
tt0016815	4.8	17
tt0016820	6.6	246
tt0016822	6.6	851
tt0016823	6.1	11
tt0016825	5.9	10
tt0016827	4.5	117
tt0016832	7.0	383
tt0016833	6.3	9
tt0016834	7.3	9
tt0016835	7.2	16
tt0016841	6.2	8
tt0016843	6.3	6
tt0016844	7.3	14
tt0016845	6.8	78
tt0016846	6.6	16
tt0016847	8.1	12772
tt0016848	5.0	17
tt0016850	5.9	48
tt0016851	6.3	131
tt0016854	6.4	192
tt0016855	6.1	7
tt0016858	7.0	6
tt0016860	5.2	8
tt0016865	5.1	9
tt0016867	5.7	7
tt0016871	5.8	725
tt0016873	5.5	8
tt0016874	7.6	30
tt0016875	7.1	15
tt0016878	5.3	10
tt0016881	6.2	10
tt0016884	7.7	3733
tt0016885	7.1	32
tt0016886	7.2	15
tt0016888	5.5	13
tt0016891	6.3	9
tt0016893	7.1	9
tt0016894	7.1	12
tt0016895	7.5	1307
tt0016902	6.1	9
tt0016903	5.5	418
tt0016906	5.6	12
tt0016910	6.3	23
tt0016912	6.9	10
tt0016914	6.9	584
tt0016915	6.2	51
tt0016916	5.4	11
tt0016917	5.6	51
tt0016925	4.6	8
tt0016926	5.1	7
tt0016930	5.3	25
tt0016935	7.1	39
tt0016939	6.4	239
tt0016940	7.1	9
tt0016946	2.1	9
tt0016947	6.5	198
tt0016948	7.4	9
tt0016949	6.4	10
tt0016950	4.7	7
tt0016953	6.7	616
tt0016959	7.6	9
tt0016963	3.9	14
tt0016964	6.8	6
tt0016971	6.1	118
tt0016972	7.4	8
tt0016974	5.6	54
tt0016981	6.9	8
tt0016983	5.1	7
tt0016988	5.7	46
tt0016989	6.3	28
tt0016999	7.1	54
tt0017000	6.0	9
tt0017001	1.8	10
tt0017003	6.4	20
tt0017004	6.6	213
tt0017007	6.7	102
tt0017009	7.3	7
tt0017010	6.4	51
tt0017013	3.6	15
tt0017014	7.4	96
tt0017017	5.1	8
tt0017020	6.8	8
tt0017022	6.2	8
tt0017023	6.7	9
tt0017025	7.3	75
tt0017027	7.2	10
tt0017028	6.9	118
tt0017029	6.6	386
tt0017033	7.0	61
tt0017035	8.0	6
tt0017040	7.0	20
tt0017041	6.7	9
tt0017042	6.7	7
tt0017043	5.3	7
tt0017045	6.6	45
tt0017046	7.3	10
tt0017047	7.4	10
tt0017048	7.5	2373
tt0017049	6.9	13
tt0017053	7.4	15
tt0017056	1.9	9
tt0017060	5.6	10
tt0017061	5.3	9
tt0017062	5.9	19
tt0017063	6.8	18
tt0017067	7.6	14
tt0017071	2.2	12
tt0017074	5.2	9
tt0017075	7.3	9100
tt0017077	6.4	11
tt0017078	6.6	152
tt0017079	5.9	11
tt0017080	5.9	17
tt0017082	6.5	188
tt0017089	5.8	26
tt0017092	7.2	11
tt0017096	6.9	373
tt0017097	5.6	22
tt0017098	6.1	46
tt0017099	6.2	13
tt0017100	7.0	22
tt0017103	6.8	493
tt0017104	3.6	9
tt0017107	7.0	6
tt0017112	6.3	12
tt0017115	7.2	9
tt0017117	7.6	12
tt0017118	6.4	40
tt0017119	6.8	289
tt0017120	6.8	297
tt0017124	6.9	10
tt0017125	7.0	6
tt0017127	5.8	10
tt0017128	7.5	2231
tt0017129	4.3	6
tt0017130	6.9	18
tt0017132	7.6	12
tt0017136	8.3	146305
tt0017137	7.3	89
tt0017139	5.4	84
tt0017141	5.3	11
tt0017142	6.6	8
tt0017143	5.8	12
tt0017151	4.3	10
tt0017158	7.2	10
tt0017159	6.9	245
tt0017161	3.6	15
tt0017162	6.7	474
tt0017165	7.4	8
tt0017179	4.9	10
tt0017180	6.0	9
tt0017184	6.0	87
tt0017187	5.9	45
tt0017195	7.1	106
tt0017196	6.8	641
tt0017197	5.5	6
tt0017198	5.3	221
tt0017199	7.4	11
tt0017201	6.8	27
tt0017202	5.5	12
tt0017204	7.2	88
tt0017205	7.3	30
tt0017207	6.7	6
tt0017210	6.5	17
tt0017212	6.0	17
tt0017213	8.1	18
tt0017214	7.1	266
tt0017215	7.2	6
tt0017217	6.9	12
tt0017218	5.5	25
tt0017226	6.6	150
tt0017227	4.2	9
tt0017231	5.9	129
tt0017233	7.5	12
tt0017235	5.8	13
tt0017242	6.6	7
tt0017243	4.7	10
tt0017244	6.0	8
tt0017246	6.7	13
tt0017248	7.0	6
tt0017251	2.5	92
tt0017252	5.3	22
tt0017253	2.6	8
tt0017254	6.1	7
tt0017259	6.8	10
tt0017261	6.3	15
tt0017265	5.2	13
tt0017266	5.7	20
tt0017267	5.7	6
tt0017268	5.9	199
tt0017269	6.3	11
tt0017271	7.7	832
tt0017279	7.2	17
tt0017280	6.0	37
tt0017291	6.4	21
tt0017292	6.6	55
tt0017293	7.1	116
tt0017300	6.9	10
tt0017304	6.0	11
tt0017305	7.3	60
tt0017307	6.9	7
tt0017309	4.8	22
tt0017311	7.2	42
tt0017316	7.2	21
tt0017321	4.6	22
tt0017324	5.8	6
tt0017325	6.8	9
tt0017326	6.9	14
tt0017328	7.1	30
tt0017329	6.7	139
tt0017338	6.2	98
tt0017339	4.1	10
tt0017340	5.0	10
tt0017347	6.4	261
tt0017350	7.7	1419
tt0017353	5.1	10
tt0017354	6.5	125
tt0017355	5.2	44
tt0017356	5.8	6
tt0017358	2.1	10
tt0017366	6.0	10
tt0017367	7.3	13
tt0017372	6.7	127
tt0017374	5.9	115
tt0017376	7.3	392
tt0017378	6.8	251
tt0017379	6.9	9
tt0017380	6.7	43
tt0017382	6.8	237
tt0017384	5.2	12
tt0017385	5.3	10
tt0017386	2.3	12
tt0017388	5.2	9
tt0017399	5.9	15
tt0017400	6.3	6
tt0017401	7.5	76
tt0017405	6.1	421
tt0017406	5.2	6
tt0017408	5.4	10
tt0017409	7.1	285
tt0017410	6.2	153
tt0017411	7.4	10
tt0017414	7.5	57
tt0017416	6.7	1683
tt0017418	7.0	83
tt0017419	6.1	182
tt0017421	7.4	8
tt0017422	6.0	12
tt0017423	7.3	1096
tt0017431	6.1	10
tt0017432	6.1	36
tt0017433	5.5	20
tt0017437	6.7	713
tt0017438	7.0	522
tt0017448	7.2	1749
tt0017449	7.0	1011
tt0017451	4.6	18
tt0017454	6.0	7
tt0017457	7.8	61
tt0017462	5.7	24
tt0017463	7.5	912
tt0017465	5.8	11
tt0017476	4.9	10
tt0017477	6.0	10
tt0017479	7.6	8
tt0017480	6.9	664
tt0017483	6.2	573
tt0017486	5.6	12
tt0017492	7.2	46
tt0017498	7.0	40
tt0017502	7.0	9
tt0017504	5.3	11
tt0017505	7.1	11
tt0017506	7.8	28
tt0017507	4.9	7
tt0017508	7.0	60
tt0017513	7.1	14
tt0017515	6.7	15
tt0017516	6.7	7
tt0017518	7.0	8
tt0017519	6.7	111
tt0017525	6.2	94
tt0017526	7.3	7
tt0017530	5.7	9
tt0017531	7.1	123
tt0017532	5.8	22
tt0017533	4.2	15
tt0017534	6.5	1679
tt0017537	4.5	78
tt0017539	7.3	15
tt0017540	6.8	332
tt0017541	5.5	13
tt0017545	4.4	9
tt0017548	3.2	12
tt0017553	2.7	12
tt0017554	5.8	17
tt0017557	5.5	12
tt0017558	6.4	13
tt0017560	7.2	89
tt0017562	7.2	27
tt0017566	2.8	12
tt0017567	7.1	593
tt0017575	6.8	36
tt0017578	7.2	48
tt0017584	6.9	55
tt0017585	6.8	35
tt0017586	7.5	29
tt0017587	5.9	9
tt0017588	3.8	12
tt0017593	7.1	58
tt0017595	5.9	8
tt0017599	5.2	8
tt0017600	6.4	14
tt0017601	5.6	12
tt0017602	5.9	13
tt0017603	5.7	12
tt0017604	5.6	20
tt0017605	5.8	14
tt0017606	6.2	14
tt0017607	5.5	13
tt0017608	5.5	14
tt0017609	4.9	152
tt0017610	5.7	16
tt0017611	6.3	13
tt0017612	4.6	74
tt0017613	5.8	13
tt0017614	6.0	13
tt0017615	6.4	11
tt0017616	5.7	11
tt0017618	6.0	162
tt0017619	7.9	328
tt0017621	6.2	260
tt0017623	5.9	47
tt0017626	7.0	47
tt0017632	5.9	346
tt0017634	6.3	19
tt0017637	6.9	17
tt0017652	6.8	12
tt0017653	7.1	174
tt0017655	4.5	11
tt0017656	1.0	8
tt0017660	5.5	12
tt0017662	7.0	170
tt0017663	7.0	8
tt0017664	7.2	856
tt0017667	6.9	675
tt0017668	7.6	3523
tt0017671	5.9	11
tt0017673	3.8	14
tt0017676	7.1	15
tt0017682	5.1	17
tt0017685	6.8	6
tt0017687	6.3	7
tt0017688	6.9	10
tt0017692	6.3	14
tt0017698	7.6	17
tt0017701	7.0	10
tt0017703	5.3	19
tt0017706	5.8	51
tt0017707	5.3	9
tt0017714	6.2	11
tt0017726	6.7	93
tt0017727	5.6	7
tt0017729	6.1	461
tt0017731	6.2	20
tt0017735	6.8	222
tt0017736	6.7	163
tt0017738	6.8	12
tt0017739	7.1	2467
tt0017742	4.9	13
tt0017743	7.0	812
tt0017744	5.9	578
tt0017747	3.9	16
tt0017748	7.0	90
tt0017750	7.1	337
tt0017751	6.6	173
tt0017752	5.7	6
tt0017757	6.9	14
tt0017764	5.8	8
tt0017765	7.1	3986
tt0017766	5.3	15
tt0017768	5.0	7
tt0017772	6.7	14
tt0017773	6.2	6
tt0017774	6.3	7
tt0017775	7.0	1584
tt0017776	7.1	9
tt0017778	6.3	47
tt0017779	4.6	9
tt0017788	7.3	11
tt0017793	5.0	5
tt0017794	6.0	10
tt0017802	4.9	18
tt0017804	6.3	15
tt0017805	5.2	16
tt0017806	5.3	28
tt0017809	7.3	548
tt0017811	2.5	11
tt0017812	6.7	74
tt0017813	6.9	723
tt0017822	6.5	45
tt0017823	6.6	11
tt0017825	6.2	1876
tt0017828	5.3	7
tt0017829	7.3	83
tt0017832	4.9	191
tt0017835	4.6	12
tt0017836	6.6	723
tt0017839	7.2	37
tt0017841	7.0	69
tt0017843	5.7	2323
tt0017844	7.0	14
tt0017847	6.4	17
tt0017850	7.6	69
tt0017855	6.2	68
tt0017858	6.5	10
tt0017859	6.7	7
tt0017860	5.6	691
tt0017863	2.6	11
tt0017865	3.5	26
tt0017866	4.4	16
tt0017868	6.3	86
tt0017869	6.6	43
tt0017870	6.4	164
tt0017871	6.5	810
tt0017877	6.5	37
tt0017882	6.7	14
tt0017883	5.9	10
tt0017886	6.4	185
tt0017888	6.6	7
tt0017889	6.7	32
tt0017891	5.1	11
tt0017893	6.2	477
tt0017894	6.6	14
tt0017895	1.4	10
tt0017896	6.5	22
tt0017898	5.0	45
tt0017899	6.0	83
tt0017910	1.1	10
tt0017911	7.0	11
tt0017912	6.6	8
tt0017913	3.1	11
tt0017917	6.6	14
tt0017918	7.0	260
tt0017919	7.1	7
tt0017921	4.4	10
tt0017923	5.3	7
tt0017925	8.1	72652
tt0017926	7.0	22
tt0017928	6.7	138
tt0017929	7.0	38
tt0017930	7.0	41
tt0017935	6.7	11
tt0017936	6.8	28
tt0017937	5.6	12
tt0017938	7.0	687
tt0017944	5.6	70
tt0017946	6.0	24
tt0017947	7.3	17
tt0017949	6.0	174
tt0017952	6.9	15
tt0017954	6.2	88
tt0017956	5.2	9
tt0017957	7.1	10
tt0017958	5.8	15
tt0017960	5.9	17
tt0017961	7.5	857
tt0017962	5.3	11
tt0017964	6.2	20
tt0017967	7.2	92
tt0017968	5.8	11
tt0017970	6.2	8
tt0017973	4.9	7
tt0017976	5.6	12
tt0017979	5.8	38
tt0017990	6.4	11
tt0017995	5.9	24
tt0017998	7.1	222
tt0018007	7.0	10
tt0018008	5.8	11
tt0018011	7.0	10
tt0018012	6.3	12
tt0018013	5.9	22
tt0018014	6.6	197
tt0018016	6.4	161
tt0018017	6.7	11
tt0018024	5.4	10
tt0018028	2.6	12
tt0018030	5.0	6
tt0018032	5.6	11
tt0018033	7.3	2735
tt0018037	6.5	8275
tt0018038	5.4	23
tt0018043	5.7	7
tt0018045	6.8	246
tt0018046	5.9	10
tt0018049	6.8	9
tt0018051	7.7	3466
tt0018054	7.3	1754
tt0018055	5.7	12
tt0018056	5.0	8
tt0018060	6.9	7
tt0018061	5.7	32
tt0018062	6.6	18
tt0018064	7.1	42
tt0018066	7.4	1345
tt0018074	4.3	14
tt0018080	5.7	36
tt0018081	6.9	9
tt0018083	6.8	834
tt0018087	7.3	608
tt0018089	4.4	5
tt0018092	6.6	12
tt0018097	6.8	1120
tt0018099	5.6	10
tt0018102	6.4	400
tt0018105	6.0	21
tt0018106	6.5	447
tt0018107	7.0	850
tt0018113	6.2	741
tt0018118	6.8	31
tt0018119	6.7	222
tt0018124	6.8	16
tt0018127	7.1	7
tt0018128	7.1	7
tt0018129	4.8	23
tt0018137	7.1	7
tt0018138	6.0	342
tt0018143	6.5	13
tt0018150	6.0	197
tt0018153	5.6	9
tt0018156	5.0	11
tt0018159	6.0	23
tt0018164	5.6	7
tt0018166	6.7	368
tt0018170	7.0	26
tt0018172	7.7	28
tt0018173	6.6	7
tt0018178	7.2	18
tt0018179	6.4	515
tt0018183	7.4	745
tt0018184	7.1	16
tt0018187	7.2	68
tt0018190	7.3	168
tt0018192	8.1	6305
tt0018194	4.8	11
tt0018196	5.9	8
tt0018197	6.6	38
tt0018199	6.7	82
tt0018203	7.0	40
tt0018204	6.5	45
tt0018207	6.5	53
tt0018208	6.7	74
tt0018210	6.1	21
tt0018211	7.5	23
tt0018212	5.9	155
tt0018213	5.9	182
tt0018214	6.8	8
tt0018217	7.4	6361
tt0018218	6.4	279
tt0018226	6.4	8
tt0018233	7.0	20
tt0018235	6.8	108
tt0018236	6.3	9
tt0018243	6.0	21
tt0018245	5.6	122
tt0018246	6.6	252
tt0018247	6.3	105
tt0018251	6.0	9
tt0018253	5.9	430
tt0018258	6.0	12
tt0018259	6.8	10
tt0018260	4.8	6
tt0018262	7.2	11
tt0018264	4.0	10
tt0018266	6.9	12
tt0018268	6.3	93
tt0018269	6.4	20
tt0018272	6.6	10
tt0018278	5.9	58
tt0018285	5.9	7
tt0018290	5.8	49
tt0018294	6.7	698
tt0018295	6.5	25
tt0018296	5.0	6
tt0018297	6.5	716
tt0018299	7.1	25
tt0018301	7.0	8
tt0018311	6.6	1320
tt0018312	6.4	17
tt0018313	6.3	9
tt0018318	6.2	9
tt0018319	6.2	40
tt0018320	4.4	13
tt0018324	6.7	6
tt0018325	5.0	9
tt0018328	6.2	2884
tt0018329	5.8	6
tt0018332	7.1	18
tt0018336	6.9	9
tt0018343	6.2	6
tt0018345	6.9	14
tt0018346	3.4	19
tt0018348	6.0	8
tt0018350	7.2	49
tt0018351	7.1	166
tt0018356	6.8	438
tt0018362	6.3	242
tt0018368	6.9	586
tt0018371	7.4	201
tt0018372	6.3	16
tt0018375	5.9	29
tt0018378	7.0	9
tt0018379	7.7	2809
tt0018381	7.0	20
tt0018382	6.7	12
tt0018383	7.0	8
tt0018386	5.8	12
tt0018389	5.7	127
tt0018392	7.0	318
tt0018393	4.5	11
tt0018394	6.8	70
tt0018396	6.2	63
tt0018397	6.9	478
tt0018398	6.0	10
tt0018399	1.7	9
tt0018400	6.0	8
tt0018404	4.6	8
tt0018406	5.6	12
tt0018410	7.1	73
tt0018413	4.0	478
tt0018419	5.4	49
tt0018423	4.3	11
tt0018426	5.9	9
tt0018429	5.9	40
tt0018433	6.5	36
tt0018435	7.2	6
tt0018438	6.1	8
tt0018440	6.0	817
tt0018443	7.2	12
tt0018446	7.0	87
tt0018451	7.6	1247
tt0018452	6.3	480
tt0018453	6.5	92
tt0018455	8.1	43860
tt0018457	6.1	34
tt0018460	5.8	14
tt0018464	5.4	120
tt0018465	2.6	89
tt0018470	5.6	9
tt0018471	6.9	1387
tt0018475	6.4	9
tt0018477	6.6	5
tt0018478	6.2	42
tt0018479	4.5	13
tt0018480	4.3	6
tt0018484	6.8	94
tt0018486	1.0	8
tt0018487	5.8	451
tt0018489	5.9	15
tt0018500	7.2	160
tt0018501	6.2	26
tt0018503	6.0	21
tt0018505	7.5	958
tt0018507	6.3	32
tt0018508	6.3	54
tt0018509	6.2	270
tt0018512	6.0	9
tt0018513	5.3	531
tt0018515	6.7	798
tt0018516	5.5	13
tt0018519	6.3	23
tt0018523	6.8	717
tt0018524	6.7	349
tt0018525	2.5	94
tt0018526	7.6	2237
tt0018528	7.8	6542
tt0018530	6.2	231
tt0018531	6.8	12
tt0018533	6.7	41
tt0018537	6.8	15
tt0018540	4.3	7
tt0018543	7.3	21
tt0018548	6.8	12
tt0018549	5.0	9
tt0018552	7.1	68
tt0018554	7.6	5
tt0018561	8.3	10
tt0018565	6.7	7
tt0018566	6.8	273
tt0018571	6.8	65
tt0018573	6.0	394
tt0018575	5.7	7
tt0018576	5.0	6
tt0018578	7.5	10263
tt0018579	3.3	102
tt0018583	6.3	490
tt0018584	7.1	31
tt0018588	6.8	186
tt0018594	7.2	6
tt0018595	6.4	8
tt0018600	6.4	98
tt0018601	7.0	76
tt0018606	7.2	35
tt0018607	6.7	57
tt0018608	1.0	8
tt0018611	5.8	10
tt0018613	5.7	21
tt0018615	7.0	270
tt0018617	5.1	19
tt0018618	6.0	880
tt0018619	5.8	13
tt0018620	6.7	9
tt0018621	6.9	29
tt0018622	7.6	9
tt0018624	4.7	13
tt0018625	6.2	9
tt0018628	6.0	69
tt0018630	4.6	8
tt0018631	3.7	7
tt0018633	7.9	57
tt0018634	5.5	11
tt0018638	7.8	18
tt0018639	5.4	12
tt0018640	7.4	12
tt0018642	5.8	16
tt0018646	8.0	20
tt0018647	6.4	15
tt0018652	5.9	43
tt0018654	5.8	42
tt0018656	5.7	9
tt0018660	6.3	62
tt0018666	6.3	32
tt0018671	5.2	13
tt0018673	7.6	52
tt0018674	7.2	66
tt0018675	6.5	458
tt0018678	6.5	375
tt0018679	6.0	10
tt0018681	6.3	41
tt0018684	7.6	844
tt0018686	6.6	42
tt0018688	6.7	50
tt0018689	6.2	62
tt0018692	4.3	11
tt0018696	7.4	8
tt0018697	7.8	30
tt0018698	5.6	18
tt0018699	3.3	9
tt0018700	7.1	9
tt0018709	5.0	8
tt0018710	6.5	35
tt0018712	7.0	36
tt0018713	6.6	7
tt0018714	5.7	22
tt0018715	6.4	8
tt0018716	6.0	9
tt0018718	6.1	10
tt0018721	5.9	170
tt0018722	4.8	127
tt0018725	7.0	8
tt0018727	5.9	7
tt0018728	6.9	383
tt0018729	7.7	19
tt0018733	6.8	44
tt0018737	7.9	9000
tt0018738	7.0	7
tt0018739	6.4	92
tt0018740	5.8	12
tt0018742	8.1	9337
tt0018743	6.0	24
tt0018744	5.5	114
tt0018746	4.3	10
tt0018748	5.2	20
tt0018749	6.2	794
tt0018750	6.2	31
tt0018751	7.0	9
tt0018752	5.5	12
tt0018753	7.7	6
tt0018756	5.6	1777
tt0018758	6.1	8
tt0018761	6.2	76
tt0018770	7.3	3068
tt0018771	7.4	21
tt0018772	4.0	7
tt0018773	8.2	23221
tt0018791	8.0	54
tt0018792	6.6	19
tt0018795	6.5	600
tt0018797	6.0	13
tt0018804	7.4	7
tt0018806	8.1	6880
tt0018808	5.2	24
tt0018811	6.9	32
tt0018813	6.7	12
tt0018816	6.9	17
tt0018817	7.9	16
tt0018818	6.3	11
tt0018821	4.4	8
tt0018822	5.6	8
tt0018825	7.7	23
tt0018826	6.8	141
tt0018829	6.7	9
tt0018831	5.2	9
tt0018835	6.0	8
tt0018836	6.8	328
tt0018839	7.5	3525
tt0018841	7.3	502
tt0018844	7.2	47
tt0018846	6.8	64
tt0018848	6.7	6
tt0018850	2.4	91
tt0018851	6.9	35
tt0018853	6.0	8
tt0018854	5.6	48
tt0018856	6.6	9
tt0018859	6.0	9
tt0018860	6.4	578
tt0018862	7.1	107
tt0018867	5.4	19
tt0018869	6.3	15
tt0018870	7.7	10
tt0018873	6.9	1102
tt0018876	5.9	2261
tt0018879	5.9	144
tt0018880	5.3	11
tt0018881	6.3	32
tt0018882	7.0	139
tt0018885	5.5	35
tt0018888	7.1	10
tt0018890	7.4	981
tt0018891	7.4	43
tt0018892	5.6	19
tt0018893	8.6	39
tt0018896	7.6	16
tt0018903	7.0	8
tt0018906	7.3	19
tt0018907	6.3	122
tt0018908	6.9	251
tt0018909	7.1	562
tt0018910	3.6	279
tt0018913	5.4	141
tt0018914	6.8	6
tt0018920	5.7	68
tt0018925	6.6	708
tt0018926	7.0	8
tt0018927	6.8	313
tt0018930	7.6	8
tt0018935	6.7	220
tt0018936	7.2	9
tt0018937	6.7	579
tt0018945	6.4	29
tt0018958	7.2	8
tt0018960	5.2	9
tt0018962	5.4	11
tt0018966	7.0	10
tt0018967	5.5	8
tt0018968	5.0	5
tt0018970	6.8	623
tt0018971	6.6	27
tt0018972	6.6	376
tt0018974	6.1	10
tt0018975	6.3	10
tt0018976	7.0	11
tt0018979	2.5	12
tt0018987	5.7	15
tt0018990	7.0	144
tt0018993	7.5	38
tt0018996	6.0	105
tt0018998	6.4	16
tt0018999	6.8	6
tt0019005	5.8	49
tt0019010	6.3	6
tt0019013	5.9	11
tt0019014	4.0	20
tt0019022	5.9	8
tt0019023	5.6	7
tt0019026	6.8	23
tt0019033	5.9	37
tt0019034	7.0	5
tt0019035	7.0	78
tt0019043	7.1	278
tt0019045	6.4	17
tt0019049	7.1	9
tt0019050	7.3	31
tt0019051	6.6	17
tt0019053	5.9	7
tt0019056	7.3	9
tt0019057	6.5	26
tt0019060	7.3	34
tt0019061	6.7	47
tt0019062	7.5	20
tt0019064	7.2	24
tt0019067	6.9	382
tt0019070	6.7	12
tt0019071	8.0	2975
tt0019072	7.0	6
tt0019074	7.6	1600
tt0019077	2.1	85
tt0019079	6.8	811
tt0019080	6.3	34
tt0019083	5.7	6
tt0019084	5.3	11
tt0019085	6.8	17
tt0019096	5.7	657
tt0019098	6.1	593
tt0019101	4.9	7
tt0019102	6.8	8
tt0019103	7.3	9
tt0019109	7.8	1857
tt0019110	7.0	13
tt0019117	5.7	34
tt0019127	6.8	166
tt0019130	7.7	4889
tt0019131	6.5	15
tt0019132	5.1	13
tt0019136	7.4	17
tt0019141	6.7	7
tt0019144	6.2	11
tt0019146	7.0	10
tt0019150	7.6	25
tt0019151	6.9	452
tt0019152	6.9	299
tt0019154	6.5	11
tt0019155	7.1	16
tt0019159	6.9	32
tt0019163	6.3	19
tt0019165	6.1	12
tt0019172	7.4	11
tt0019175	7.4	19
tt0019179	5.3	9
tt0019182	5.3	110
tt0019183	6.1	51
tt0019184	8.2	6
tt0019186	6.5	144
tt0019193	7.3	10
tt0019194	6.7	18
tt0019195	7.3	1110
tt0019198	6.8	8
tt0019200	4.1	60
tt0019203	3.2	13
tt0019205	5.8	9
tt0019209	5.7	16
tt0019211	5.9	47
tt0019217	7.0	41
tt0019219	6.1	14
tt0019220	5.7	23
tt0019221	6.5	20
tt0019225	6.9	237
tt0019226	7.1	17
tt0019227	6.3	201
tt0019228	7.1	8
tt0019229	6.5	11
tt0019231	5.7	9
tt0019233	6.3	6
